,name,levelLearned,move,type,category,power,accuracy
8996,Pawmot,6,Quick Attack,Normal,Physical,40,100
8997,Pawmot,8,Charge,Electric,Status,—,—
8998,Pawmot,12,Nuzzle,Electric,Physical,20,100
8999,Pawmot,15,Dig,Ground,Physical,80,100
9000,Pawmot,19,Bite,Dark,Physical,60,100
9001,Pawmot,23,Spark,Electric,Physical,65,100
9002,Pawmot,25,Arm Thrust,Fighting,Physical,15,100
9003,Pawmot,29,Thunder Wave,Electric,Status,—,90
9004,Pawmot,33,Slam,Normal,Physical,80,75
9005,Pawmot,39,Entrainment,Normal,Status,—,100
9006,Pawmot,44,Close Combat,Fighting,Physical,120,100
9007,Pawmot,49,Discharge,Electric,Special,80,100
9008,Pawmot,54,Agility,Psychic,Status,—,—
9009,Pawmot,60,Double Shock,Electric,Physical,120,100
9010,Tandemaus,1,Baby-Doll Eyes,Fairy,Status,—,100
9011,Tandemaus,1,Pound,Normal,Physical,40,100
9012,Tandemaus,5,Echoed Voice,Normal,Special,40,100
9013,Tandemaus,8,Helping Hand,Normal,Status,—,—
9014,Tandemaus,11,Super Fang,Normal,Physical,—,90
9015,Tandemaus,14,Double Hit,Normal,Physical,35,90
9016,Tandemaus,18,Bullet Seed,Grass,Physical,25,100
9017,Tandemaus,22,Encore,Normal,Status,—,100
9018,Tandemaus,26,Play Rough,Fairy,Physical,90,90
9019,Tandemaus,30,Hyper Voice,Normal,Special,90,100
9020,Tandemaus,33,Charm,Fairy,Status,—,100
9021,Tandemaus,37,Beat Up,Dark,Physical,—,100
9022,Tandemaus,41,Copycat,Normal,Status,—,—
9023,Tandemaus,46,Population Bomb,Normal,Physical,20,90
9024,Maushold,1,Baby-Doll Eyes,Fairy,Status,—,100
9025,Maushold,1,Follow Me,Normal,Status,—,—
9026,Maushold,1,Pound,Normal,Physical,40,100
9027,Maushold,1,Tidy Up,Normal,Status,—,—
9028,Maushold,5,Echoed Voice,Normal,Special,40,100
9029,Maushold,8,Helping Hand,Normal,Status,—,—
9030,Maushold,11,Super Fang,Normal,Physical,—,90
9031,Maushold,14,Double Hit,Normal,Physical,35,90
9032,Maushold,18,Bullet Seed,Grass,Physical,25,100
9033,Maushold,22,Encore,Normal,Status,—,100
9034,Maushold,29,Play Rough,Fairy,Physical,90,90
9035,Maushold,33,Hyper Voice,Normal,Special,90,100
9036,Maushold,37,Charm,Fairy,Status,—,100
9037,Maushold,41,Beat Up,Dark,Physical,—,100
9038,Maushold,46,Copycat,Normal,Status,—,—
9039,Maushold,53,Population Bomb,Normal,Physical,20,90
9040,Fidough,1,Growl,Normal,Status,—,100
9041,Fidough,1,Tackle,Normal,Physical,40,100
9042,Fidough,3,Lick,Ghost,Physical,30,100
9043,Fidough,6,Tail Whip,Normal,Status,—,100
9044,Fidough,8,Covet,Normal,Physical,60,100
9045,Fidough,11,Bite,Dark,Physical,60,100
9046,Fidough,15,Baby-Doll Eyes,Fairy,Status,—,100
9047,Fidough,18,Play Rough,Fairy,Physical,90,90
9048,Fidough,22,Work Up,Normal,Status,—,—
9049,Fidough,26,Baton Pass,Normal,Status,—,—
9050,Fidough,30,Roar,Normal,Status,—,—
9051,Fidough,33,Double-Edge,Normal,Physical,120,100
9052,Fidough,36,Charm,Fairy,Status,—,100
9053,Fidough,40,Crunch,Dark,Physical,80,100
9054,Fidough,45,Last Resort,Normal,Physical,140,100
9055,Dachsbun,1,Growl,Normal,Status,—,100
9056,Dachsbun,1,Tackle,Normal,Physical,40,100
9057,Dachsbun,3,Lick,Ghost,Physical,30,100
9058,Dachsbun,6,Tail Whip,Normal,Status,—,100
9059,Dachsbun,8,Covet,Normal,Physical,60,100
9060,Dachsbun,11,Bite,Dark,Physical,60,100
9061,Dachsbun,15,Baby-Doll Eyes,Fairy,Status,—,100
9062,Dachsbun,18,Play Rough,Fairy,Physical,90,90
9063,Dachsbun,22,Work Up,Normal,Status,—,—
9064,Dachsbun,29,Baton Pass,Normal,Status,—,—
9065,Dachsbun,33,Roar,Normal,Status,—,—
9066,Dachsbun,38,Double-Edge,Normal,Physical,120,100
9067,Dachsbun,42,Charm,Fairy,Status,—,100
9068,Dachsbun,47,Crunch,Dark,Physical,80,100
9069,Dachsbun,53,Last Resort,Normal,Physical,140,100
9070,Smoliv,1,Sweet Scent,Normal,Status,—,100
9071,Smoliv,1,Tackle,Normal,Physical,40,100
9072,Smoliv,5,Absorb,Grass,Special,20,100
9073,Smoliv,7,Growth,Normal,Status,—,—
9074,Smoliv,10,Razor Leaf,Grass,Physical,55,95
9075,Smoliv,13,Helping Hand,Normal,Status,—,—
9076,Smoliv,16,Flail,Normal,Physical,—,100
9077,Smoliv,20,Mega Drain,Grass,Special,40,100
9078,Smoliv,23,Grassy Terrain,Grass,Status,—,—
9079,Smoliv,27,Seed Bomb,Grass,Physical,80,100
9080,Smoliv,30,Energy Ball,Grass,Special,90,100
9081,Smoliv,34,Leech Seed,Grass,Status,—,90
9082,Smoliv,38,Terrain Pulse,Normal,Special,50,100
9083,Dolliv,1,Sweet Scent,Normal,Status,—,100
9084,Dolliv,1,Tackle,Normal,Physical,40,100
9085,Dolliv,5,Absorb,Grass,Special,20,100
9086,Dolliv,7,Growth,Normal,Status,—,—
9087,Dolliv,10,Razor Leaf,Grass,Physical,55,95
9088,Dolliv,13,Helping Hand,Normal,Status,—,—
9089,Dolliv,16,Flail,Normal,Physical,—,100
9090,Dolliv,20,Mega Drain,Grass,Special,40,100
9091,Dolliv,23,Grassy Terrain,Grass,Status,—,—
9092,Dolliv,29,Seed Bomb,Grass,Physical,80,100
9093,Dolliv,34,Energy Ball,Grass,Special,90,100
9094,Dolliv,37,Leech Seed,Grass,Status,—,90
9095,Dolliv,42,Terrain Pulse,Normal,Special,50,100
9096,Arboliva,1,Mirror Coat,Psychic,Special,—,100
9097,Arboliva,1,Safeguard,Normal,Status,—,—
9098,Arboliva,1,Sweet Scent,Normal,Status,—,100
9099,Arboliva,1,Tackle,Normal,Physical,40,100
9100,Arboliva,5,Absorb,Grass,Special,20,100
9101,Arboliva,7,Growth,Normal,Status,—,—
9102,Arboliva,10,Razor Leaf,Grass,Physical,55,95
9103,Arboliva,13,Helping Hand,Normal,Status,—,—
9104,Arboliva,16,Flail,Normal,Physical,—,100
9105,Arboliva,20,Mega Drain,Grass,Special,40,100
9106,Arboliva,23,Grassy Terrain,Grass,Status,—,—
9107,Arboliva,29,Seed Bomb,Grass,Physical,80,100
9108,Arboliva,34,Energy Ball,Grass,Special,90,100
9109,Arboliva,39,Leech Seed,Grass,Status,—,90
9110,Arboliva,46,Terrain Pulse,Normal,Special,50,100
9111,Arboliva,52,Petal Blizzard,Grass,Physical,90,100
9112,Arboliva,58,Petal Dance,Grass,Special,120,100
9113,Squawkabilly,1,Growl,Normal,Status,—,100
9114,Squawkabilly,1,Mimic,Normal,Status,—,—
9115,Squawkabilly,1,Peck,Flying,Physical,35,100
9116,Squawkabilly,6,Quick Attack,Normal,Physical,40,100
9117,Squawkabilly,10,Torment,Dark,Status,—,100
9118,Squawkabilly,13,Aerial Ace,Flying,Physical,60,∞
9119,Squawkabilly,17,Fury Attack,Normal,Physical,15,85
9120,Squawkabilly,20,Taunt,Dark,Status,—,100
9121,Squawkabilly,24,Uproar,Normal,Special,90,100
9122,Squawkabilly,27,Copycat,Normal,Status,—,—
9123,Squawkabilly,30,Fly,Flying,Physical,90,95
9124,Squawkabilly,34,Facade,Normal,Physical,70,100
9125,Squawkabilly,38,Swagger,Normal,Status,—,85
9126,Squawkabilly,42,Brave Bird,Flying,Physical,120,100
9127,Squawkabilly,47,Roost,Flying,Status,—,—
9128,Squawkabilly,52,Reversal,Fighting,Physical,—,100
9129,Nacli,1,Harden,Normal,Status,—,—
9130,Nacli,1,Tackle,Normal,Physical,40,100
9131,Nacli,5,Rock Throw,Rock,Physical,50,90
9132,Nacli,7,Mud Shot,Ground,Special,55,95
9133,Nacli,10,Smack Down,Rock,Physical,50,100
9134,Nacli,13,Rock Polish,Rock,Status,—,—
9135,Nacli,16,Headbutt,Normal,Physical,70,100
9136,Nacli,20,Iron Defense,Steel,Status,—,—
9137,Nacli,25,Recover,Normal,Status,—,—
9138,Nacli,30,Rock Slide,Rock,Physical,75,90
9139,Nacli,33,Stealth Rock,Rock,Status,—,—
9140,Nacli,35,Heavy Slam,Steel,Physical,—,100
9141,Nacli,40,Earthquake,Ground,Physical,100,100
9142,Nacli,45,Stone Edge,Rock,Physical,100,80
9143,Naclstack,1,Harden,Normal,Status,—,—
9144,Naclstack,1,Tackle,Normal,Physical,40,100
9145,Naclstack,5,Rock Throw,Rock,Physical,50,90
9146,Naclstack,7,Mud Shot,Ground,Special,55,95
9147,Naclstack,10,Smack Down,Rock,Physical,50,100
9148,Naclstack,13,Rock Polish,Rock,Status,—,—
9149,Naclstack,16,Headbutt,Normal,Physical,70,100
9150,Naclstack,20,Iron Defense,Steel,Status,—,—
9151,Naclstack,30,Recover,Normal,Status,—,—
9152,Naclstack,34,Rock Slide,Rock,Physical,75,90
9153,Naclstack,38,Stealth Rock,Rock,Status,—,—
9154,Naclstack,41,Heavy Slam,Steel,Physical,—,100
9155,Naclstack,45,Earthquake,Ground,Physical,100,100
9156,Naclstack,51,Stone Edge,Rock,Physical,100,80
9157,Garganacl,1,Block,Normal,Status,—,—
9158,Garganacl,1,Harden,Normal,Status,—,—
9159,Garganacl,1,Rock Blast,Rock,Physical,25,90
9160,Garganacl,1,Tackle,Normal,Physical,40,100
9161,Garganacl,1,Wide Guard,Rock,Status,—,—
9162,Garganacl,5,Rock Throw,Rock,Physical,50,90
9163,Garganacl,7,Mud Shot,Ground,Special,55,95
9164,Garganacl,10,Rock Tomb,Rock,Physical,60,95
9165,Garganacl,13,Rock Polish,Rock,Status,—,—
9166,Garganacl,16,Headbutt,Normal,Physical,70,100
9167,Garganacl,24,Salt Cure,Rock,Physical,40,100
9168,Garganacl,30,Recover,Normal,Status,—,—
9169,Garganacl,34,Rock Slide,Rock,Physical,75,90
9170,Garganacl,40,Stealth Rock,Rock,Status,—,—
9171,Garganacl,44,Heavy Slam,Steel,Physical,—,100
9172,Garganacl,49,Earthquake,Ground,Physical,100,100
9173,Garganacl,54,Stone Edge,Rock,Physical,100,80
9174,Garganacl,60,Explosion,Normal,Physical,250,100
9175,Charcadet,1,Astonish,Ghost,Physical,30,100
9176,Charcadet,1,Ember,Fire,Special,40,100
9177,Charcadet,1,Leer,Normal,Status,—,100
9178,Charcadet,8,Clear Smog,Poison,Special,50,—
9179,Charcadet,12,Fire Spin,Fire,Special,35,85
9180,Charcadet,16,Will-O-Wisp,Fire,Status,—,85
9181,Charcadet,20,Night Shade,Ghost,Special,—,100
9182,Charcadet,24,Flame Charge,Fire,Physical,50,100
9183,Charcadet,28,Incinerate,Fire,Special,60,100
9184,Charcadet,32,Lava Plume,Fire,Special,80,100
9185,Armarouge,1,Astonish,Ghost,Physical,30,100
9186,Armarouge,1,Ember,Fire,Special,40,100
9187,Armarouge,1,Leer,Normal,Status,—,100
9188,Armarouge,1,Mystical Fire,Fire,Special,75,100
9189,Armarouge,1,Wide Guard,Rock,Status,—,—
9190,Armarouge,8,Clear Smog,Poison,Special,50,—
9191,Armarouge,12,Fire Spin,Fire,Special,35,85
9192,Armarouge,16,Will-O-Wisp,Fire,Status,—,85
9193,Armarouge,20,Night Shade,Ghost,Special,—,100
9194,Armarouge,24,Flame Charge,Fire,Physical,50,100
9195,Armarouge,28,Incinerate,Fire,Special,60,100
9196,Armarouge,32,Lava Plume,Fire,Special,80,100
9197,Armarouge,37,Calm Mind,Psychic,Status,—,—
9198,Armarouge,42,Ally Switch,Psychic,Status,—,—
9199,Armarouge,48,Flamethrower,Fire,Special,90,100
9200,Armarouge,56,Expanding Force,Psychic,Special,80,100
9201,Armarouge,62,Armor Cannon,Fire,Special,120,100
9202,Ceruledge,1,Astonish,Ghost,Physical,30,100
9203,Ceruledge,1,Ember,Fire,Special,40,100
9204,Ceruledge,1,Leer,Normal,Status,—,100
9205,Ceruledge,8,Clear Smog,Poison,Special,50,—
9206,Ceruledge,12,Fire Spin,Fire,Special,35,85
9207,Ceruledge,16,Will-O-Wisp,Fire,Status,—,85
9208,Ceruledge,20,Night Shade,Ghost,Special,—,100
9209,Ceruledge,24,Flame Charge,Fire,Physical,50,100
9210,Ceruledge,28,Incinerate,Fire,Special,60,100
9211,Ceruledge,32,Lava Plume,Fire,Special,80,100
9212,Ceruledge,37,Swords Dance,Normal,Status,—,—
9213,Ceruledge,42,Ally Switch,Psychic,Status,—,—
9214,Ceruledge,48,Bitter Blade,Fire,Physical,90,100
9215,Ceruledge,56,Psycho Cut,Psychic,Physical,70,100
9216,Ceruledge,62,Flare Blitz,Fire,Physical,120,100
9217,Tadbulb,1,Mud-Slap,Ground,Special,20,100
9218,Tadbulb,1,Tackle,Normal,Physical,40,100
9219,Tadbulb,7,Thunder Shock,Electric,Special,40,100
9220,Tadbulb,11,Water Gun,Water,Special,40,100
9221,Tadbulb,17,Charge,Electric,Status,—,—
9222,Tadbulb,21,Spark,Electric,Physical,65,100
9223,Tadbulb,24,Mud Shot,Ground,Special,55,95
9224,Tadbulb,25,Flail,Normal,Physical,—,100
9225,Tadbulb,32,Discharge,Electric,Special,80,100
9226,Tadbulb,36,Weather Ball,Normal,Special,50,100
9227,Tadbulb,40,Electric Terrain,Electric,Status,—,—
9228,Tadbulb,45,Sucker Punch,Dark,Physical,70,100
9229,Tadbulb,50,Zap Cannon,Electric,Special,120,50
9230,Bellibolt,1,Mud-Slap,Ground,Special,20,100
9231,Bellibolt,1,Slack Off,Normal,Status,—,—
9232,Bellibolt,1,Tackle,Normal,Physical,40,100
9233,Bellibolt,7,Thunder Shock,Electric,Special,40,100
9234,Bellibolt,11,Water Gun,Water,Special,40,100
9235,Bellibolt,17,Charge,Electric,Status,—,—
9236,Bellibolt,21,Spark,Electric,Physical,65,100
9237,Bellibolt,24,Mud Shot,Ground,Special,55,95
9238,Bellibolt,25,Flail,Normal,Physical,—,100
9239,Bellibolt,32,Discharge,Electric,Special,80,100
9240,Bellibolt,36,Weather Ball,Normal,Special,50,100
9241,Bellibolt,40,Electric Terrain,Electric,Status,—,—
9242,Bellibolt,45,Sucker Punch,Dark,Physical,70,100
9243,Bellibolt,50,Zap Cannon,Electric,Special,120,50
9244,Wattrel,1,Growl,Normal,Status,—,100
9245,Wattrel,1,Peck,Flying,Physical,35,100
9246,Wattrel,4,Thunder Shock,Electric,Special,40,100
9247,Wattrel,7,Quick Attack,Normal,Physical,40,100
9248,Wattrel,11,Pluck,Flying,Physical,60,100
9249,Wattrel,15,Spark,Electric,Physical,65,100
9250,Wattrel,19,Uproar,Normal,Special,90,100
9251,Wattrel,23,Roost,Flying,Status,—,—
9252,Wattrel,27,Dual Wingbeat,Flying,Physical,40,90
9253,Wattrel,32,Agility,Psychic,Status,—,—
9254,Wattrel,37,Volt Switch,Electric,Special,70,100
9255,Wattrel,43,Discharge,Electric,Special,80,100
9256,Kilowattrel,1,Growl,Normal,Status,—,100
9257,Kilowattrel,1,Peck,Flying,Physical,35,100
9258,Kilowattrel,4,Thunder Shock,Electric,Special,40,100
9259,Kilowattrel,7,Quick Attack,Normal,Physical,40,100
9260,Kilowattrel,11,Pluck,Flying,Physical,60,100
9261,Kilowattrel,15,Spark,Electric,Physical,65,100
9262,Kilowattrel,19,Uproar,Normal,Special,90,100
9263,Kilowattrel,24,Roost,Flying,Status,—,—
9264,Kilowattrel,30,Dual Wingbeat,Flying,Physical,40,90
9265,Kilowattrel,36,Agility,Psychic,Status,—,—
9266,Kilowattrel,43,Volt Switch,Electric,Special,70,100
9267,Kilowattrel,48,Discharge,Electric,Special,80,100
9268,Kilowattrel,55,Hurricane,Flying,Special,110,70
9269,Maschiff,1,Leer,Normal,Status,—,100
9270,Maschiff,1,Scary Face,Normal,Status,—,100
9271,Maschiff,1,Tackle,Normal,Physical,40,100
9272,Maschiff,4,Lick,Ghost,Physical,30,100
9273,Maschiff,7,Snarl,Dark,Special,55,95
9274,Maschiff,10,Hone Claws,Dark,Status,—,—
9275,Maschiff,14,Bite,Dark,Physical,60,100
9276,Maschiff,18,Roar,Normal,Status,—,—
9277,Maschiff,22,Headbutt,Normal,Physical,70,100
9278,Maschiff,26,Payback,Dark,Physical,50,100
9279,Maschiff,31,Crunch,Dark,Physical,80,100
9280,Maschiff,35,Swagger,Normal,Status,—,85
9281,Maschiff,39,Reversal,Fighting,Physical,—,100
9282,Maschiff,43,Jaw Lock,Dark,Physical,80,100
9283,Maschiff,49,Double-Edge,Normal,Physical,120,100
9284,Mabosstiff,1,Leer,Normal,Status,—,100
9285,Mabosstiff,1,Scary Face,Normal,Status,—,100
9286,Mabosstiff,1,Tackle,Normal,Physical,40,100
9287,Mabosstiff,4,Lick,Ghost,Physical,30,100
9288,Mabosstiff,7,Snarl,Dark,Special,55,95
9289,Mabosstiff,10,Hone Claws,Dark,Status,—,—
9290,Mabosstiff,14,Bite,Dark,Physical,60,100
9291,Mabosstiff,18,Roar,Normal,Status,—,—
9292,Mabosstiff,22,Headbutt,Normal,Physical,70,100
9293,Mabosstiff,26,Payback,Dark,Physical,50,100
9294,Mabosstiff,34,Crunch,Dark,Physical,80,100
9295,Mabosstiff,39,Swagger,Normal,Status,—,85
9296,Mabosstiff,43,Reversal,Fighting,Physical,—,100
9297,Mabosstiff,48,Jaw Lock,Dark,Physical,80,100
9298,Mabosstiff,55,Double-Edge,Normal,Physical,120,100
9299,Mabosstiff,60,Outrage,Dragon,Physical,120,100
9300,Shroodle,1,Leer,Normal,Status,—,100
9301,Shroodle,1,Scratch,Normal,Physical,40,100
9302,Shroodle,5,Acid Spray,Poison,Special,40,100
9303,Shroodle,8,Bite,Dark,Physical,60,100
9304,Shroodle,8,Fury Swipes,Normal,Physical,18,80
9305,Shroodle,11,Switcheroo,Dark,Status,—,100
9306,Shroodle,14,Poison Fang,Poison,Physical,50,100
9307,Shroodle,18,Flatter,Dark,Status,—,100
9308,Shroodle,21,Slash,Normal,Physical,70,100
9309,Shroodle,25,U-turn,Bug,Physical,70,100
9310,Shroodle,29,Poison Jab,Poison,Physical,80,100
9311,Shroodle,33,Taunt,Dark,Status,—,100
9312,Shroodle,36,Substitute,Normal,Status,—,—
9313,Shroodle,40,Knock Off,Dark,Physical,65,100
9314,Shroodle,45,Gunk Shot,Poison,Physical,120,80
9315,Grafaiai,1,Leer,Normal,Status,—,100
9316,Grafaiai,1,Scratch,Normal,Physical,40,100
9317,Grafaiai,5,Acid Spray,Poison,Special,40,100
9318,Grafaiai,8,Fury Swipes,Normal,Physical,18,80
9319,Grafaiai,11,Switcheroo,Dark,Status,—,100
9320,Grafaiai,14,Poison Fang,Poison,Physical,50,100
9321,Grafaiai,18,Flatter,Dark,Status,—,100
9322,Grafaiai,21,Slash,Normal,Physical,70,100
9323,Grafaiai,25,U-turn,Bug,Physical,70,100
9324,Grafaiai,33,Poison Jab,Poison,Physical,80,100
9325,Grafaiai,37,Taunt,Dark,Status,—,100
9326,Grafaiai,40,Substitute,Normal,Status,—,—
9327,Grafaiai,45,Knock Off,Dark,Physical,65,100
9328,Grafaiai,51,Gunk Shot,Poison,Physical,120,80
9329,Bramblin,1,Astonish,Ghost,Physical,30,100
9330,Bramblin,1,Defense Curl,Normal,Status,—,—
9331,Bramblin,1,Rollout,Rock,Physical,30,90
9332,Bramblin,5,Absorb,Grass,Special,20,100
9333,Bramblin,9,Rapid Spin,Normal,Physical,50,100
9334,Bramblin,13,Bullet Seed,Grass,Physical,25,100
9335,Bramblin,17,Infestation,Bug,Special,20,100
9336,Bramblin,21,Hex,Ghost,Special,65,100
9337,Bramblin,25,Mega Drain,Grass,Special,40,100
9338,Bramblin,29,Disable,Normal,Status,—,100
9339,Bramblin,35,Phantom Force,Ghost,Physical,90,100
9340,Bramblin,40,Giga Drain,Grass,Special,75,100
9341,Bramblin,45,Curse,Ghost,Status,—,—
9342,Bramblin,50,Pain Split,Normal,Status,—,—
9343,Bramblin,55,Power Whip,Grass,Physical,120,85
9344,Brambleghast,1,Astonish,Ghost,Physical,30,100
9345,Brambleghast,1,Defense Curl,Normal,Status,—,—
9346,Brambleghast,1,Rollout,Rock,Physical,30,90
9347,Brambleghast,5,Absorb,Grass,Special,20,100
9348,Brambleghast,9,Rapid Spin,Normal,Physical,50,100
9349,Brambleghast,13,Bullet Seed,Grass,Physical,25,100
9350,Brambleghast,17,Infestation,Bug,Special,20,100
9351,Brambleghast,21,Hex,Ghost,Special,65,100
9352,Brambleghast,25,Mega Drain,Grass,Special,40,100
9353,Brambleghast,29,Disable,Normal,Status,—,100
9354,Brambleghast,35,Phantom Force,Ghost,Physical,90,100
9355,Brambleghast,40,Giga Drain,Grass,Special,75,100
9356,Brambleghast,45,Curse,Ghost,Status,—,—
9357,Brambleghast,50,Pain Split,Normal,Status,—,—
9358,Brambleghast,55,Power Whip,Grass,Physical,120,85
9359,Toedscool,1,Mud-Slap,Ground,Special,20,100
9360,Toedscool,1,Wrap,Normal,Physical,15,90
9361,Toedscool,4,Absorb,Grass,Special,20,100
9362,Toedscool,8,Poison Powder,Poison,Status,—,75
9363,Toedscool,8,Stun Spore,Grass,Status,—,75
9364,Toedscool,12,Supersonic,Normal,Status,—,55
9365,Toedscool,15,Tackle,Normal,Physical,40,100
9366,Toedscool,16,Mega Drain,Grass,Special,40,100
9367,Toedscool,20,Screech,Normal,Status,—,85
9368,Toedscool,24,Mud Shot,Ground,Special,55,95
9369,Toedscool,28,Hex,Ghost,Special,65,100
9370,Toedscool,32,Seed Bomb,Grass,Physical,80,100
9371,Toedscool,36,Spore,Grass,Status,—,100
9372,Toedscool,40,Growth,Normal,Status,—,—
9373,Toedscool,44,Giga Drain,Grass,Special,75,100
9374,Toedscool,48,Earth Power,Ground,Special,90,100
9375,Toedscool,52,Power Whip,Grass,Physical,120,85
9376,Toedscruel,1,Mud-Slap,Ground,Special,20,100
9377,Toedscruel,1,Reflect Type,Normal,Status,—,—
9378,Toedscruel,1,Wrap,Normal,Physical,15,90
9379,Toedscruel,4,Absorb,Grass,Special,20,100
9380,Toedscruel,8,Poison Powder,Poison,Status,—,75
9381,Toedscruel,8,Stun Spore,Grass,Status,—,75
9382,Toedscruel,12,Supersonic,Normal,Status,—,55
9383,Toedscruel,15,Tackle,Normal,Physical,40,100
9384,Toedscruel,16,Mega Drain,Grass,Special,40,100
9385,Toedscruel,20,Screech,Normal,Status,—,85
9386,Toedscruel,24,Mud Shot,Ground,Special,55,95
9387,Toedscruel,28,Hex,Ghost,Special,65,100
9388,Toedscruel,34,Seed Bomb,Grass,Physical,80,100
9389,Toedscruel,40,Spore,Grass,Status,—,100
9390,Toedscruel,44,Growth,Normal,Status,—,—
9391,Toedscruel,48,Giga Drain,Grass,Special,75,100
9392,Toedscruel,54,Earth Power,Ground,Special,90,100
9393,Toedscruel,58,Power Whip,Grass,Physical,120,85
9394,Klawf,1,Rock Throw,Rock,Physical,50,90
9395,Klawf,1,Vise Grip,Normal,Physical,55,100
9396,Klawf,6,Harden,Normal,Status,—,—
9397,Klawf,9,Rock Smash,Fighting,Physical,40,100
9398,Klawf,13,Rock Tomb,Rock,Physical,60,95
9399,Klawf,17,Metal Claw,Steel,Physical,50,95
9400,Klawf,21,Protect,Normal,Status,—,—
9401,Klawf,24,Rock Blast,Rock,Physical,25,90
9402,Klawf,29,X-Scissor,Bug,Physical,80,100
9403,Klawf,33,Swords Dance,Normal,Status,—,—
9404,Klawf,37,Flail,Normal,Physical,—,100
9405,Klawf,42,Rock Slide,Rock,Physical,75,90
9406,Klawf,47,High Horsepower,Ground,Physical,95,95
9407,Klawf,51,Iron Defense,Steel,Status,—,—
9408,Klawf,56,Guillotine,Normal,Physical,—,30
9409,Capsakid,1,Leafage,Grass,Physical,40,100
9410,Capsakid,1,Leer,Normal,Status,—,100
9411,Capsakid,4,Bite,Dark,Physical,60,100
9412,Capsakid,10,Growth,Normal,Status,—,—
9413,Capsakid,13,Razor Leaf,Grass,Physical,55,95
9414,Capsakid,17,Sunny Day,Fire,Status,—,—
9415,Capsakid,21,Bullet Seed,Grass,Physical,25,100
9416,Capsakid,24,Headbutt,Normal,Physical,70,100
9417,Capsakid,28,Zen Headbutt,Psychic,Physical,80,90
9418,Capsakid,38,Crunch,Dark,Physical,80,100
9419,Capsakid,44,Seed Bomb,Grass,Physical,80,100
9420,Capsakid,48,Solar Beam,Grass,Special,120,100
9421,Scovillain,1,Fire Fang,Fire,Physical,65,95
9422,Scovillain,1,Leafage,Grass,Physical,40,100
9423,Scovillain,1,Leer,Normal,Status,—,100
9424,Scovillain,4,Bite,Dark,Physical,60,100
9425,Scovillain,10,Growth,Normal,Status,—,—
9426,Scovillain,13,Razor Leaf,Grass,Physical,55,95
9427,Scovillain,17,Sunny Day,Fire,Status,—,—
9428,Scovillain,21,Bullet Seed,Grass,Physical,25,100
9429,Scovillain,24,Headbutt,Normal,Physical,70,100
9430,Scovillain,28,Zen Headbutt,Psychic,Physical,80,90
9431,Scovillain,33,Worry Seed,Grass,Status,—,100
9432,Scovillain,38,Crunch,Dark,Physical,80,100
9433,Scovillain,44,Seed Bomb,Grass,Physical,80,100
9434,Scovillain,48,Overheat,Fire,Special,130,90
9435,Scovillain,48,Solar Beam,Grass,Special,120,100
9436,Rellor,1,Defense Curl,Normal,Status,—,—
9437,Rellor,1,Tackle,Normal,Physical,40,100
9438,Rellor,4,Sand Attack,Ground,Status,—,100
9439,Rellor,7,Struggle Bug,Bug,Special,50,100
9440,Rellor,11,Rollout,Rock,Physical,30,90
